strategy,dataset,model,test_type,result_type,result_dir,timestamp,mIoU,mAcc,aAcc,fwIoU,num_images,has_per_domain,has_per_class,per_domain_metrics
gen_step1x_new,outside15k,mask2former_swin-b_ratio0p50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/gen_step1x_new/outside15k/mask2former_swin-b_ratio0p50/test_results_detailed/20260212_061208,20260212_061208,45.48553949870227,56.20149102478471,81.9830538507945,73.20661506147242,2505,True,True,"{'clear_day': {'mIoU': 45.72547369315505, 'mAcc': 56.20038819319161, 'aAcc': 83.63690940282677, 'fwIoU': 75.21474264103463}, 'cloudy': {'mIoU': 46.07437623538716, 'mAcc': 56.40677136102805, 'aAcc': 84.09012980844783, 'fwIoU': 76.84867431510432}, 'dawn_dusk': {'mIoU': 36.861517916300926, 'mAcc': 47.83746811693104, 'aAcc': 79.13854772394355, 'fwIoU': 69.33568277166349}, 'foggy': {'mIoU': 52.78785979472919, 'mAcc': 65.16112470734036, 'aAcc': 82.30256776551943, 'fwIoU': 73.60085710528838}, 'night': {'mIoU': 37.25411549932224, 'mAcc': 48.302315594063, 'aAcc': 82.22822430490078, 'fwIoU': 73.65049647468136}, 'rainy': {'mIoU': 46.71596975990642, 'mAcc': 59.33654827407804, 'aAcc': 72.38729198773703, 'fwIoU': 61.579883960851255}, 'snowy': {'mIoU': 39.83129523375993, 'mAcc': 49.4658849667122, 'aAcc': 74.88403110713749, 'fwIoU': 64.95289615097126}}"
gen_step1x_new,outside15k,pspnet_r50_ratio0p50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/gen_step1x_new/outside15k/pspnet_r50_ratio0p50/test_results_detailed/20260212_041629,20260212_041629,37.09080037748599,46.124264479492,78.55206152636134,66.91285795726301,2505,True,True,"{'clear_day': {'mIoU': 38.2576639692916, 'mAcc': 47.03890953901349, 'aAcc': 80.60985170115032, 'fwIoU': 69.54720429748562}, 'cloudy': {'mIoU': 34.277449654841945, 'mAcc': 43.49001716350488, 'aAcc': 79.26185651757251, 'fwIoU': 69.178520856176}, 'dawn_dusk': {'mIoU': 27.199290281379824, 'mAcc': 37.26389788390296, 'aAcc': 72.32142361727628, 'fwIoU': 59.20272324885738}, 'foggy': {'mIoU': 41.03902512311527, 'mAcc': 51.83697052909566, 'aAcc': 82.6100426751214, 'fwIoU': 71.26078266649513}, 'night': {'mIoU': 26.29748481050278, 'mAcc': 33.98856108082764, 'aAcc': 75.95920781979616, 'fwIoU': 63.56806663778419}, 'rainy': {'mIoU': 34.14102779094903, 'mAcc': 44.807509684304506, 'aAcc': 69.86055374145508, 'fwIoU': 55.55395314237699}, 'snowy': {'mIoU': 30.26190721014882, 'mAcc': 38.090743563781174, 'aAcc': 69.73780328100854, 'fwIoU': 56.95592075076552}}"
gen_step1x_new,outside15k,segformer_mit-b3_ratio0p50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/gen_step1x_new/outside15k/segformer_mit-b3_ratio0p50/test_results_detailed/20260208_220602,20260208_220602,45.11005114078246,55.154720234456214,81.75288628675267,71.36836227508559,2505,True,True,"{'clear_day': {'mIoU': 45.969058360299705, 'mAcc': 55.623472832088325, 'aAcc': 83.16917829616095, 'fwIoU': 73.2710626069653}, 'cloudy': {'mIoU': 41.054044740365434, 'mAcc': 51.05193662101486, 'aAcc': 82.40006545494343, 'fwIoU': 73.61859099050115}, 'dawn_dusk': {'mIoU': 33.27286242059589, 'mAcc': 43.734429346467024, 'aAcc': 76.35203274813566, 'fwIoU': 64.47272880187136}, 'foggy': {'mIoU': 54.352189356678814, 'mAcc': 64.90385764135458, 'aAcc': 88.0277375917177, 'fwIoU': 79.44446917583716}, 'night': {'mIoU': 33.71190065577467, 'mAcc': 42.795236119703375, 'aAcc': 81.31160078377559, 'fwIoU': 70.44693861459544}, 'rainy': {'mIoU': 41.75524700508748, 'mAcc': 52.37027695971095, 'aAcc': 74.37273065249124, 'fwIoU': 61.32042442264544}, 'snowy': {'mIoU': 38.32428617506397, 'mAcc': 47.83292644296116, 'aAcc': 76.06316870385474, 'fwIoU': 64.55677764177292}}"
gen_step1x_new,outside15k,segnext_mscan-b_ratio0p50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/gen_step1x_new/outside15k/segnext_mscan-b_ratio0p50/test_results_detailed/20260212_033505,20260212_033505,44.865443604035846,55.58774990992066,81.81013979121833,71.56221481050112,2505,True,True,"{'clear_day': {'mIoU': 45.632909621954546, 'mAcc': 56.356833655525065, 'aAcc': 83.39852730837931, 'fwIoU': 73.581241004654}, 'cloudy': {'mIoU': 40.524170539290736, 'mAcc': 49.758863790685936, 'aAcc': 82.50801042578686, 'fwIoU': 73.7701245682757}, 'dawn_dusk': {'mIoU': 31.077611993188775, 'mAcc': 40.95836670077322, 'aAcc': 75.91282815644236, 'fwIoU': 64.88038467619864}, 'foggy': {'mIoU': 55.23755094298449, 'mAcc': 65.26419879089855, 'aAcc': 87.2722728832348, 'fwIoU': 78.75243198124852}, 'night': {'mIoU': 36.02445331395753, 'mAcc': 43.22335675923941, 'aAcc': 82.03962917985588, 'fwIoU': 71.80013686020928}, 'rainy': {'mIoU': 41.81734673219898, 'mAcc': 53.39051635047235, 'aAcc': 74.16820327440897, 'fwIoU': 61.111955102549075}, 'snowy': {'mIoU': 39.734638985772804, 'mAcc': 50.859810078691126, 'aAcc': 74.70189608060397, 'fwIoU': 63.42311404119121}}"
gen_step1x_v1p2,bdd10k,segformer_mit-b3_ratio0p50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/gen_step1x_v1p2/bdd10k/segformer_mit-b3_ratio0p50/test_results_detailed/20260209_022831,20260209_022831,46.41472899904218,53.29545275702907,91.45885582982051,84.83383251325571,1857,True,True,"{'clear_day': {'mIoU': 47.3739367895321, 'mAcc': 54.69755167761351, 'aAcc': 91.67498263097674, 'fwIoU': 85.22393813219787}, 'cloudy': {'mIoU': 49.36088244319992, 'mAcc': 56.24660317553732, 'aAcc': 94.28294720679368, 'fwIoU': 89.7030928289311}, 'dawn_dusk': {'mIoU': 39.861747915239064, 'mAcc': 46.450247238165744, 'aAcc': 91.84938848055795, 'fwIoU': 85.6415564350032}, 'foggy': {'mIoU': 54.92713861842813, 'mAcc': 65.42523867202313, 'aAcc': 96.63502638630871, 'fwIoU': 94.23500570011991}, 'night': {'mIoU': 30.83753357508039, 'mAcc': 37.18485813125717, 'aAcc': 81.36334733121662, 'fwIoU': 68.96151140280227}, 'rainy': {'mIoU': 46.73652920823013, 'mAcc': 53.43285498659832, 'aAcc': 90.68867070139535, 'fwIoU': 83.49783673275135}, 'snowy': {'mIoU': 50.0891431860103, 'mAcc': 57.81350330670085, 'aAcc': 91.48173876953828, 'fwIoU': 84.97779739566191}}"
gen_step1x_v1p2,iddaw,segformer_mit-b3_ratio0p50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/gen_step1x_v1p2/iddaw/segformer_mit-b3_ratio0p50/test_results_detailed/20260209_015938,20260209_015938,40.49077409815782,49.24339508682453,85.9233538132571,76.47073926162685,2928,True,True,"{'clear_day': {'mIoU': 40.99335215795681, 'mAcc': 50.44617531030702, 'aAcc': 82.1245639241201, 'fwIoU': 70.83227362329103}, 'cloudy': {'mIoU': 41.17029115534187, 'mAcc': 49.08224010006624, 'aAcc': 92.17163735653456, 'fwIoU': 86.39443736611956}, 'dawn_dusk': {'mIoU': 38.962866406199794, 'mAcc': 46.00082386957911, 'aAcc': 90.75286432447798, 'fwIoU': 83.80782824883707}, 'foggy': {'mIoU': 44.69917757572921, 'mAcc': 52.70313372694041, 'aAcc': 94.03696156889404, 'fwIoU': 89.36297938954573}, 'night': {'mIoU': 37.629360306683104, 'mAcc': 46.49685538875114, 'aAcc': 89.19580755948311, 'fwIoU': 81.33715627112626}, 'rainy': {'mIoU': 38.86310012838272, 'mAcc': 45.77865928676786, 'aAcc': 87.24719930868112, 'fwIoU': 78.14239401111294}, 'snowy': {'mIoU': 41.276956523251094, 'mAcc': 48.26960777738892, 'aAcc': 84.22132909498337, 'fwIoU': 72.832142668979}}"
gen_step1x_v1p2,mapillaryvistas,segformer_mit-b3_ratio0p50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/gen_step1x_v1p2/mapillaryvistas/segformer_mit-b3_ratio0p50/test_results_detailed/20260209_031250,20260209_031250,34.971573579939715,42.47022921404343,89.95023778675301,83.0496786767516,4949,True,True,"{'clear_day': {'mIoU': 34.52646160165706, 'mAcc': 41.81657404521396, 'aAcc': 89.64822760887643, 'fwIoU': 82.55939672911141}, 'cloudy': {'mIoU': 34.89838586717394, 'mAcc': 42.74345785366478, 'aAcc': 91.29432073006262, 'fwIoU': 85.30380498889014}, 'dawn_dusk': {'mIoU': 37.133008867077116, 'mAcc': 44.61691110195025, 'aAcc': 89.19099966684976, 'fwIoU': 81.91979635999445}, 'foggy': {'mIoU': 35.977230030629826, 'mAcc': 41.68817318972682, 'aAcc': 91.84662147804544, 'fwIoU': 85.90271706534999}, 'night': {'mIoU': 29.89073749469437, 'mAcc': 36.97815663885504, 'aAcc': 87.96523765281394, 'fwIoU': 80.01098250904725}, 'rainy': {'mIoU': 31.87679541759165, 'mAcc': 40.25047994976209, 'aAcc': 87.32819844441242, 'fwIoU': 79.11180677781057}, 'snowy': {'mIoU': 33.085929407999224, 'mAcc': 39.07385912162633, 'aAcc': 89.15385825961243, 'fwIoU': 81.47332899421274}}"
gen_step1x_v1p2,outside15k,segformer_mit-b3_ratio0p50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/gen_step1x_v1p2/outside15k/segformer_mit-b3_ratio0p50/test_results_detailed/20260209_023224,20260209_023224,44.8815975676193,54.984645646063534,81.8457888605114,71.34379225421473,2505,True,True,"{'clear_day': {'mIoU': 45.8891021390745, 'mAcc': 55.81359193423631, 'aAcc': 83.33126903592225, 'fwIoU': 73.29886336230274}, 'cloudy': {'mIoU': 40.63003022579396, 'mAcc': 50.37650351101527, 'aAcc': 82.48796572630432, 'fwIoU': 73.63175785171116}, 'dawn_dusk': {'mIoU': 33.67600172635354, 'mAcc': 43.761930228430614, 'aAcc': 77.72201769279711, 'fwIoU': 66.1964008209171}, 'foggy': {'mIoU': 53.24277671131712, 'mAcc': 63.06513017465832, 'aAcc': 87.09805462811444, 'fwIoU': 78.01114685959377}, 'night': {'mIoU': 33.2417865890919, 'mAcc': 42.151802424304066, 'aAcc': 80.55334420039736, 'fwIoU': 69.35738131354098}, 'rainy': {'mIoU': 40.83263528085153, 'mAcc': 52.880022763225135, 'aAcc': 74.15154178937277, 'fwIoU': 61.015412819812944}, 'snowy': {'mIoU': 38.66893292050611, 'mAcc': 48.30736659509328, 'aAcc': 75.97211271851927, 'fwIoU': 64.20170361802245}}"
std_autoaugment,bdd10k,mask2former_swin-b,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/std_autoaugment/bdd10k/mask2former_swin-b/test_results_detailed/20260212_205304,20260212_205304,48.346825393191246,58.440057377256096,91.80164916622044,85.96415526043528,1857,True,True,"{'clear_day': {'mIoU': 48.76572625856916, 'mAcc': 59.54214604664677, 'aAcc': 91.8261542841886, 'fwIoU': 86.13398937574286}, 'cloudy': {'mIoU': 51.799638800846424, 'mAcc': 63.016233835159454, 'aAcc': 94.50235113992699, 'fwIoU': 90.42482166611333}, 'dawn_dusk': {'mIoU': 43.469184687012685, 'mAcc': 55.17849882212696, 'aAcc': 92.53458315144614, 'fwIoU': 87.32723524858635}, 'foggy': {'mIoU': 54.365551615704746, 'mAcc': 66.94995370969417, 'aAcc': 96.08592812402387, 'fwIoU': 94.3083388744503}, 'night': {'mIoU': 33.71621634841417, 'mAcc': 43.34979480439583, 'aAcc': 82.6873524483863, 'fwIoU': 71.47756998079902}, 'rainy': {'mIoU': 47.92323533068043, 'mAcc': 59.71264751423801, 'aAcc': 91.23974857199536, 'fwIoU': 84.95803528854961}, 'snowy': {'mIoU': 59.61683301322326, 'mAcc': 74.10313291982247, 'aAcc': 92.2059514805996, 'fwIoU': 86.59834189250104}}"
std_autoaugment,bdd10k,pspnet_r50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/std_autoaugment/bdd10k/pspnet_r50/test_results_detailed/20260203_162605,20260203_162605,42.04905474922695,48.79940104715713,90.53353315535033,83.37964557864882,1857,True,True,"{'clear_day': {'mIoU': 42.59709126835896, 'mAcc': 49.75674295159675, 'aAcc': 90.76782073468344, 'fwIoU': 83.80952705449604}, 'cloudy': {'mIoU': 44.83826069587937, 'mAcc': 50.7271378504228, 'aAcc': 93.61299022682554, 'fwIoU': 88.5988251800914}, 'dawn_dusk': {'mIoU': 37.02620451432454, 'mAcc': 43.420422184051034, 'aAcc': 91.2383979590074, 'fwIoU': 84.69110462922777}, 'foggy': {'mIoU': 45.754761077892375, 'mAcc': 54.88332497038997, 'aAcc': 95.2282703404738, 'fwIoU': 92.32526381727185}, 'night': {'mIoU': 28.891905485829117, 'mAcc': 34.8718947343654, 'aAcc': 79.57647904875543, 'fwIoU': 66.71511663831802}, 'rainy': {'mIoU': 41.03627381338507, 'mAcc': 47.56006249862506, 'aAcc': 89.38319817621478, 'fwIoU': 81.53458585807904}, 'snowy': {'mIoU': 46.36633298029057, 'mAcc': 53.758139061350604, 'aAcc': 90.721263853249, 'fwIoU': 83.80464733169535}}"
std_autoaugment,bdd10k,segformer_mit-b3,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/std_autoaugment/bdd10k/segformer_mit-b3/test_results_detailed/20260203_154945,20260203_154945,46.839490402620825,53.86986204203998,91.46883649921234,84.85941697251813,1857,True,True,"{'clear_day': {'mIoU': 47.97660648940788, 'mAcc': 55.58153247365175, 'aAcc': 91.63643553141391, 'fwIoU': 85.16441095112457}, 'cloudy': {'mIoU': 48.27207013206113, 'mAcc': 55.21120043498379, 'aAcc': 94.18589763080345, 'fwIoU': 89.5840377216552}, 'dawn_dusk': {'mIoU': 40.02270257525018, 'mAcc': 46.42373375035941, 'aAcc': 91.97412152128017, 'fwIoU': 85.92155319306838}, 'foggy': {'mIoU': 51.28159583551229, 'mAcc': 64.53922012525834, 'aAcc': 95.19148568892103, 'fwIoU': 92.7150828761995}, 'night': {'mIoU': 30.827964201446324, 'mAcc': 37.49812588784871, 'aAcc': 81.8904004839969, 'fwIoU': 69.70991603671793}, 'rainy': {'mIoU': 46.6551455415749, 'mAcc': 53.77832106543641, 'aAcc': 90.47302573254433, 'fwIoU': 83.24032857269188}, 'snowy': {'mIoU': 54.16754562023202, 'mAcc': 62.40168802090288, 'aAcc': 91.83795160569194, 'fwIoU': 85.55120275212994}}"
std_autoaugment,bdd10k,segnext_mscan-b,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/std_autoaugment/bdd10k/segnext_mscan-b/test_results_detailed/20260203_162514,20260203_162514,48.44996818559363,55.97483996705367,91.52322611794519,84.97974226634743,1857,True,True,"{'clear_day': {'mIoU': 48.19411817496764, 'mAcc': 56.27101696275457, 'aAcc': 91.60356745661721, 'fwIoU': 85.17189010580924}, 'cloudy': {'mIoU': 49.31950027440852, 'mAcc': 56.30283772751563, 'aAcc': 94.22886111673344, 'fwIoU': 89.64428630248786}, 'dawn_dusk': {'mIoU': 42.07501468714378, 'mAcc': 49.485590226064055, 'aAcc': 92.19470077948324, 'fwIoU': 86.13534492722745}, 'foggy': {'mIoU': 57.065375910934755, 'mAcc': 65.7561480988604, 'aAcc': 96.79706380390287, 'fwIoU': 94.49433373127371}, 'night': {'mIoU': 31.87591171017214, 'mAcc': 38.16030178023519, 'aAcc': 81.8453948120878, 'fwIoU': 69.65563749073976}, 'rainy': {'mIoU': 49.73579525567307, 'mAcc': 56.86566962986789, 'aAcc': 91.05254747467288, 'fwIoU': 84.11181551813233}, 'snowy': {'mIoU': 56.64513665014357, 'mAcc': 66.969447297301, 'aAcc': 91.7897985597948, 'fwIoU': 85.48339181202542}}"
std_autoaugment,iddaw,mask2former_swin-b,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/std_autoaugment/iddaw/mask2former_swin-b/test_results_detailed/20260212_211132,20260212_211132,42.462404867542176,55.056929741814585,85.94147277373193,77.41082804419997,2928,True,True,"{'clear_day': {'mIoU': 43.50051031254695, 'mAcc': 56.65085970158401, 'aAcc': 82.4497128718396, 'fwIoU': 72.51988475040089}, 'cloudy': {'mIoU': 43.359354001473704, 'mAcc': 55.942467372468364, 'aAcc': 92.20550136176163, 'fwIoU': 87.12889947208299}, 'dawn_dusk': {'mIoU': 41.76235577322049, 'mAcc': 56.08221541033698, 'aAcc': 89.88153674631705, 'fwIoU': 83.00933697726569}, 'foggy': {'mIoU': 45.89151891794047, 'mAcc': 60.159958567391804, 'aAcc': 93.88837862496557, 'fwIoU': 89.55670358200308}, 'night': {'mIoU': 42.09075815975646, 'mAcc': 55.93762799067342, 'aAcc': 88.20508185889929, 'fwIoU': 80.34118819155172}, 'rainy': {'mIoU': 40.930328338246554, 'mAcc': 53.75251882649587, 'aAcc': 86.80820399231989, 'fwIoU': 78.40415223612756}, 'snowy': {'mIoU': 41.036443102296225, 'mAcc': 55.94818921656255, 'aAcc': 83.06103722201587, 'fwIoU': 71.71304749933833}}"
std_autoaugment,iddaw,pspnet_r50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/std_autoaugment/iddaw/pspnet_r50/test_results_detailed/20260203_172735,20260203_172735,34.83119762613588,43.294221857867356,83.23052003960967,72.60755552446929,2928,True,True,"{'clear_day': {'mIoU': 35.315462771473335, 'mAcc': 44.5761517211469, 'aAcc': 78.79541059719551, 'fwIoU': 66.28925396719099}, 'cloudy': {'mIoU': 35.660063312298725, 'mAcc': 43.48877428019547, 'aAcc': 90.75261982582579, 'fwIoU': 84.23563132037859}, 'dawn_dusk': {'mIoU': 31.587837389157418, 'mAcc': 37.92106958086811, 'aAcc': 88.86318011918208, 'fwIoU': 80.87636994609824}, 'foggy': {'mIoU': 37.597222353781156, 'mAcc': 44.61337440416359, 'aAcc': 92.48689529407321, 'fwIoU': 86.87632080924728}, 'night': {'mIoU': 29.260656796562852, 'mAcc': 35.92842448021731, 'aAcc': 86.30800901421036, 'fwIoU': 76.9504475721669}, 'rainy': {'mIoU': 31.95252655814351, 'mAcc': 37.93652819867195, 'aAcc': 84.94691651036557, 'fwIoU': 74.56453108026807}, 'snowy': {'mIoU': 30.496528478441242, 'mAcc': 35.971516394335154, 'aAcc': 81.25821396231979, 'fwIoU': 68.3249493296895}}"
std_autoaugment,iddaw,segformer_mit-b3,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/std_autoaugment/iddaw/segformer_mit-b3/test_results_detailed/20260203_164701,20260203_164701,40.615381767370465,49.46238283215615,85.95184384673001,76.50226681557203,2928,True,True,"{'clear_day': {'mIoU': 41.274246263617336, 'mAcc': 50.889236744807995, 'aAcc': 82.15530681852778, 'fwIoU': 70.87567102705606}, 'cloudy': {'mIoU': 41.123775846326254, 'mAcc': 49.06626373545288, 'aAcc': 92.21723346824679, 'fwIoU': 86.44721795127217}, 'dawn_dusk': {'mIoU': 37.6711690545064, 'mAcc': 45.41580435721005, 'aAcc': 90.45006901525835, 'fwIoU': 83.34074024590846}, 'foggy': {'mIoU': 44.862258357002055, 'mAcc': 52.55751558056178, 'aAcc': 94.17033734298302, 'fwIoU': 89.58351882818695}, 'night': {'mIoU': 37.1070574578936, 'mAcc': 45.65026169567954, 'aAcc': 89.35154364113033, 'fwIoU': 81.56663696714584}, 'rainy': {'mIoU': 38.928129517529534, 'mAcc': 46.00103414670687, 'aAcc': 87.11276848074783, 'fwIoU': 77.92846552846754}, 'snowy': {'mIoU': 40.28095907404169, 'mAcc': 45.92323665248995, 'aAcc': 84.38351363650379, 'fwIoU': 73.03671735913427}}"
std_autoaugment,iddaw,segnext_mscan-b,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/std_autoaugment/iddaw/segnext_mscan-b/test_results_detailed/20260203_172429,20260203_172429,40.83837641012031,49.79858728629989,85.87913363975134,76.42165397073835,2928,True,True,"{'clear_day': {'mIoU': 41.51568556705362, 'mAcc': 51.079541673731434, 'aAcc': 82.15958390006492, 'fwIoU': 70.88262921831075}, 'cloudy': {'mIoU': 41.378952311192904, 'mAcc': 49.809751191462226, 'aAcc': 92.05219457108844, 'fwIoU': 86.22544318690066}, 'dawn_dusk': {'mIoU': 37.88689524367307, 'mAcc': 45.6515048854519, 'aAcc': 90.30107059053171, 'fwIoU': 83.16011220685972}, 'foggy': {'mIoU': 44.244970397333496, 'mAcc': 52.81703519580968, 'aAcc': 93.78873323440469, 'fwIoU': 88.97684704601632}, 'night': {'mIoU': 37.217966679495554, 'mAcc': 46.14373856328455, 'aAcc': 88.77849984740905, 'fwIoU': 80.70087516901474}, 'rainy': {'mIoU': 39.74559859925104, 'mAcc': 47.14645508280233, 'aAcc': 87.53575146471097, 'fwIoU': 78.67797727091119}, 'snowy': {'mIoU': 40.152113127470265, 'mAcc': 47.86257726976968, 'aAcc': 84.02651738375535, 'fwIoU': 72.51482791250632}}"
std_autoaugment,mapillaryvistas,pspnet_r50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/std_autoaugment/mapillaryvistas/pspnet_r50/test_results_detailed/20260203_183446,20260203_183446,29.17121874885359,36.13862148774141,88.35926422038978,80.64575751968218,4949,True,True,"{'clear_day': {'mIoU': 28.53006974666046, 'mAcc': 35.253762355807645, 'aAcc': 88.0323807349208, 'fwIoU': 80.09767496632719}, 'cloudy': {'mIoU': 29.17651589335632, 'mAcc': 36.39061236368807, 'aAcc': 89.97459717285938, 'fwIoU': 83.32815929542639}, 'dawn_dusk': {'mIoU': 33.022217580983586, 'mAcc': 39.51328810838889, 'aAcc': 87.80814806620279, 'fwIoU': 79.86211659581059}, 'foggy': {'mIoU': 30.444543605883556, 'mAcc': 36.68113068162873, 'aAcc': 89.36329594364872, 'fwIoU': 82.38277969271913}, 'night': {'mIoU': 23.965252268300727, 'mAcc': 30.628146917725914, 'aAcc': 85.6591542561849, 'fwIoU': 76.57298512264799}, 'rainy': {'mIoU': 27.585436494372082, 'mAcc': 34.91012317722023, 'aAcc': 85.51658492490469, 'fwIoU': 76.68076756037927}, 'snowy': {'mIoU': 27.73069011534759, 'mAcc': 33.04189003792224, 'aAcc': 86.58494388355929, 'fwIoU': 77.69413535972754}}"
std_autoaugment,mapillaryvistas,segformer_mit-b3,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/std_autoaugment/mapillaryvistas/segformer_mit-b3/test_results_detailed/20260203_175234,20260203_175234,34.838858157822315,42.288780318531934,89.91842849925688,82.98220342821963,4949,True,True,"{'clear_day': {'mIoU': 34.53001173652899, 'mAcc': 41.75116438796193, 'aAcc': 89.63050889584564, 'fwIoU': 82.50877800914189}, 'cloudy': {'mIoU': 34.18517655231962, 'mAcc': 42.229125238262164, 'aAcc': 91.24857248404086, 'fwIoU': 85.23972826109119}, 'dawn_dusk': {'mIoU': 37.05075195226539, 'mAcc': 43.988393856657126, 'aAcc': 89.36207294464111, 'fwIoU': 82.14966465103312}, 'foggy': {'mIoU': 36.2626695491233, 'mAcc': 42.18556292114354, 'aAcc': 91.56875610351562, 'fwIoU': 85.42216208716043}, 'night': {'mIoU': 29.665121103643433, 'mAcc': 36.32907038984001, 'aAcc': 87.95028027193045, 'fwIoU': 79.83782799422744}, 'rainy': {'mIoU': 31.63148577165063, 'mAcc': 40.58941802395387, 'aAcc': 87.18218286353422, 'fwIoU': 78.89448614904066}, 'snowy': {'mIoU': 33.76744765213739, 'mAcc': 39.77538671580416, 'aAcc': 89.03340857013379, 'fwIoU': 81.19901737083906}}"
std_autoaugment,mapillaryvistas,segnext_mscan-b,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/std_autoaugment/mapillaryvistas/segnext_mscan-b/test_results_detailed/20260203_181759,20260203_181759,35.64300310418035,43.459135040018715,89.90110218898289,82.99265183741655,4949,True,True,"{'clear_day': {'mIoU': 35.15453525908831, 'mAcc': 42.777595062626105, 'aAcc': 89.64071149642766, 'fwIoU': 82.5613618751284}, 'cloudy': {'mIoU': 35.052055037863745, 'mAcc': 43.393361300853655, 'aAcc': 91.13221504749396, 'fwIoU': 85.10894040546663}, 'dawn_dusk': {'mIoU': 39.599108993146764, 'mAcc': 46.60141132166037, 'aAcc': 89.35228983561197, 'fwIoU': 82.17470426537031}, 'foggy': {'mIoU': 36.2708436499318, 'mAcc': 42.295972791953, 'aAcc': 91.42184787326389, 'fwIoU': 85.28086483670324}, 'night': {'mIoU': 30.44104300537278, 'mAcc': 38.01871385554713, 'aAcc': 87.85119233308015, 'fwIoU': 79.770394610886}, 'rainy': {'mIoU': 34.492703233262375, 'mAcc': 42.992328526002524, 'aAcc': 87.39339299948819, 'fwIoU': 79.33504184346901}, 'snowy': {'mIoU': 32.254661284761795, 'mAcc': 38.69791423909392, 'aAcc': 89.05925127415875, 'fwIoU': 81.24765356807512}}"
std_autoaugment,outside15k,pspnet_r50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/std_autoaugment/outside15k/pspnet_r50/test_results_detailed/20260203_182251,20260203_182251,36.176786462309956,45.217205262365056,78.38925512013083,66.7412231998433,2505,True,True,"{'clear_day': {'mIoU': 37.32027126670887, 'mAcc': 45.98808734851707, 'aAcc': 80.51663017165006, 'fwIoU': 69.4601485117135}, 'cloudy': {'mIoU': 34.18130544564039, 'mAcc': 43.35704789271541, 'aAcc': 79.47217568583872, 'fwIoU': 69.22303042177653}, 'dawn_dusk': {'mIoU': 26.675281176345994, 'mAcc': 36.7158209117659, 'aAcc': 71.39494346849847, 'fwIoU': 57.659871372384806}, 'foggy': {'mIoU': 38.31591224280964, 'mAcc': 49.18457042464218, 'aAcc': 79.62569159430426, 'fwIoU': 67.54928743957984}, 'night': {'mIoU': 25.780675365110255, 'mAcc': 33.56038202130826, 'aAcc': 75.7684466482579, 'fwIoU': 63.28491508997571}, 'rainy': {'mIoU': 34.059073139343624, 'mAcc': 44.69657803589332, 'aAcc': 69.7224716345469, 'fwIoU': 55.509237335980565}, 'snowy': {'mIoU': 29.612502080004543, 'mAcc': 37.65467001271109, 'aAcc': 69.38051496233258, 'fwIoU': 56.69974569993097}}"
