strategy,dataset,model,domain,mIoU,mAcc,aAcc,fwIoU,num_images,strategy_type,gen_component,std_component,model_normalized,improvement
gen_TSIT,bdd10k,segformer_mit-b5_ratio0p50,clear_day,52.167811566732105,59.92308774537014,92.15868555094963,85.99739389246854,1016,gen,gen_TSIT,,segformer_mit-b5,1.2821811127074056
gen_TSIT,bdd10k,segformer_mit-b5_ratio0p50,cloudy,53.56098467026354,60.920780114513306,94.6638554643296,90.36197925708545,230,gen,gen_TSIT,,segformer_mit-b5,0.7789930313658147
gen_TSIT,bdd10k,segformer_mit-b5_ratio0p50,dawn_dusk,43.34362821967371,50.310644814587334,92.04841786776909,86.24450892054728,94,gen,gen_TSIT,,segformer_mit-b5,0.94205269267907
gen_TSIT,bdd10k,segformer_mit-b5_ratio0p50,foggy,56.77186906458503,69.03436442436643,96.56834136156641,94.31147865703879,4,gen,gen_TSIT,,segformer_mit-b5,0.7518378996302033
gen_TSIT,bdd10k,segformer_mit-b5_ratio0p50,night,29.11555370386687,36.92207984579849,77.54711651003889,65.75394750061199,92,gen,gen_TSIT,,segformer_mit-b5,0.6917864660807744
gen_TSIT,bdd10k,segformer_mit-b5_ratio0p50,rainy,51.685587269265774,59.386297980579016,90.69277119980728,83.53477874860758,200,gen,gen_TSIT,,segformer_mit-b5,2.2935385884507937
gen_TSIT,bdd10k,segformer_mit-b5_ratio0p50,snowy,58.67440386281504,68.41405270336627,91.48494116904986,85.05583096213026,221,gen,gen_TSIT,,segformer_mit-b5,3.1020314511977176
gen_TSIT,idd-aw,deeplabv3plus_r50_ratio0p50,clear_day,44.160720545071655,53.703968394472945,83.13106292758204,72.65084112494297,1650,gen,gen_TSIT,,deeplabv3plus_r50,0.7744779896143186
gen_TSIT,idd-aw,deeplabv3plus_r50_ratio0p50,cloudy,31.553047348570747,43.44505470226167,86.7272686973648,79.24917273254755,416,gen,gen_TSIT,,deeplabv3plus_r50,1.521088343127328
gen_TSIT,idd-aw,deeplabv3plus_r50_ratio0p50,dawn_dusk,26.271505490077306,38.14252969431473,82.47884265543658,73.38101422785392,112,gen,gen_TSIT,,deeplabv3plus_r50,-0.6174093253172046
gen_TSIT,idd-aw,deeplabv3plus_r50_ratio0p50,foggy,22.608656024120588,34.80280837180134,83.20815843504838,75.42591034458475,290,gen,gen_TSIT,,deeplabv3plus_r50,1.5950550680318827
gen_TSIT,idd-aw,deeplabv3plus_r50_ratio0p50,night,21.36874290257913,31.91811016429828,74.3940021975181,62.783899724856184,93,gen,gen_TSIT,,deeplabv3plus_r50,0.40039993418355735
gen_TSIT,idd-aw,deeplabv3plus_r50_ratio0p50,rainy,25.431959107069517,33.580020275307355,80.94041391353495,70.63684901773202,204,gen,gen_TSIT,,deeplabv3plus_r50,2.5375308466090196
gen_TSIT,idd-aw,deeplabv3plus_r50_ratio0p50,snowy,22.30910910898357,32.69022435536899,74.56335423669735,60.60340247043982,163,gen,gen_TSIT,,deeplabv3plus_r50,2.4787314215219816
gen_TSIT,idd-aw,pspnet_r50_ratio0p50,clear_day,42.46772834345877,51.49943961204057,82.7136861191552,71.86915084711498,1650,gen,gen_TSIT,,pspnet_r50,0.11842492949930516
gen_TSIT,idd-aw,pspnet_r50_ratio0p50,cloudy,31.034250102772127,40.77653146733811,85.6973480366771,76.74988741173766,416,gen,gen_TSIT,,pspnet_r50,0.7060186483642283
gen_TSIT,idd-aw,pspnet_r50_ratio0p50,dawn_dusk,27.778566068979764,38.234274789909,81.36438049157589,69.94657411905946,112,gen,gen_TSIT,,pspnet_r50,0.7391334985424187
gen_TSIT,idd-aw,pspnet_r50_ratio0p50,foggy,22.374317645869233,32.157023175132274,81.54582738057407,71.02694002667718,290,gen,gen_TSIT,,pspnet_r50,-0.7629905912878563
gen_TSIT,idd-aw,pspnet_r50_ratio0p50,night,17.50214580617402,26.139119547794245,60.41800684056493,41.98592990825481,93,gen,gen_TSIT,,pspnet_r50,-2.8828410326165184
gen_TSIT,idd-aw,pspnet_r50_ratio0p50,rainy,24.28767169356405,31.213512145849432,80.16431000001704,69.02918459367828,204,gen,gen_TSIT,,pspnet_r50,0.42518613049725573
gen_TSIT,idd-aw,pspnet_r50_ratio0p50,snowy,21.684067649923435,30.721351189877595,73.71287911039887,59.647577502274,163,gen,gen_TSIT,,pspnet_r50,0.5541185180922916
gen_TSIT,idd-aw,segformer_mit-b5_ratio0p50,clear_day,46.99506427780078,56.851906921461584,84.50548635505709,74.54309516326573,1650,gen,gen_TSIT,,segformer_mit-b5,0.9519337990444683
gen_TSIT,idd-aw,segformer_mit-b5_ratio0p50,cloudy,40.28363695187669,50.27808199765935,91.53656961151367,85.83399700890405,416,gen,gen_TSIT,,segformer_mit-b5,2.087454108600042
gen_TSIT,idd-aw,segformer_mit-b5_ratio0p50,dawn_dusk,39.43243046508074,48.42517468999022,89.82564056029346,82.82648384601578,112,gen,gen_TSIT,,segformer_mit-b5,0.27324072949718214
gen_TSIT,idd-aw,segformer_mit-b5_ratio0p50,foggy,37.321446156593666,47.734001673631404,92.3504798131225,87.0928889077442,290,gen,gen_TSIT,,segformer_mit-b5,2.450978702366264
gen_TSIT,idd-aw,segformer_mit-b5_ratio0p50,night,36.397089431459065,47.24782706106045,86.12159369655143,77.30294370981288,93,gen,gen_TSIT,,segformer_mit-b5,2.0528246454406016
gen_TSIT,idd-aw,segformer_mit-b5_ratio0p50,rainy,32.44698024046458,44.39464227801891,83.6114745290878,74.18480047698166,204,gen,gen_TSIT,,segformer_mit-b5,2.230943743951457
gen_TSIT,idd-aw,segformer_mit-b5_ratio0p50,snowy,30.248003934832322,46.902856208856036,78.23714227904091,65.52863685369012,163,gen,gen_TSIT,,segformer_mit-b5,1.598402017880776
gen_TSIT,mapillaryvistas,deeplabv3plus_r50_ratio0p50,clear_day,31.880325335906484,39.783174372975964,88.71689800586452,81.7207959944396,3226,gen,gen_TSIT,,deeplabv3plus_r50,-0.377942713434507
gen_TSIT,mapillaryvistas,deeplabv3plus_r50_ratio0p50,cloudy,32.583424301455096,41.54800153867305,90.62541539852435,84.71377507721297,1248,gen,gen_TSIT,,deeplabv3plus_r50,-0.7467650701588227
gen_TSIT,mapillaryvistas,deeplabv3plus_r50_ratio0p50,dawn_dusk,33.38143736965612,40.11532125374828,87.892214457194,80.13689977942066,48,gen,gen_TSIT,,deeplabv3plus_r50,-0.9229946986516779
gen_TSIT,mapillaryvistas,deeplabv3plus_r50_ratio0p50,foggy,33.88518313947085,42.76695400977644,87.26223133228443,80.47787555840601,27,gen,gen_TSIT,,deeplabv3plus_r50,0.7390787048609937
gen_TSIT,mapillaryvistas,deeplabv3plus_r50_ratio0p50,night,29.334349141737135,37.1544906462443,84.1620315740138,75.1653381835554,81,gen,gen_TSIT,,deeplabv3plus_r50,1.496808415429129
gen_TSIT,mapillaryvistas,deeplabv3plus_r50_ratio0p50,rainy,28.564579384792932,37.178856141972325,84.50744582946041,76.11906538882833,166,gen,gen_TSIT,,deeplabv3plus_r50,-0.2664243751476931
gen_TSIT,mapillaryvistas,deeplabv3plus_r50_ratio0p50,snowy,26.160344945654003,34.50105387775536,82.83420637542126,74.32193922939733,153,gen,gen_TSIT,,deeplabv3plus_r50,-0.770142636310954
gen_TSIT,mapillaryvistas,pspnet_r50_ratio0p50,clear_day,31.917713075654586,39.65228227528142,88.01421090378498,80.26024953459132,3226,gen,gen_TSIT,,pspnet_r50,0.09125096926679177
gen_TSIT,mapillaryvistas,pspnet_r50_ratio0p50,cloudy,32.10703109071101,40.97258790260436,89.87111403391911,83.27212718668396,1248,gen,gen_TSIT,,pspnet_r50,0.2477836918166254
gen_TSIT,mapillaryvistas,pspnet_r50_ratio0p50,dawn_dusk,34.253490244428654,41.642199977171806,87.82267570495605,79.84858670439309,48,gen,gen_TSIT,,pspnet_r50,-1.4612874696445317
gen_TSIT,mapillaryvistas,pspnet_r50_ratio0p50,foggy,32.47520167021356,42.712400746140915,86.92465888129341,80.23942979091377,27,gen,gen_TSIT,,pspnet_r50,1.6238401501142796
gen_TSIT,mapillaryvistas,pspnet_r50_ratio0p50,night,28.59705928791832,36.49550127232167,83.1703704080464,73.80569388684687,81,gen,gen_TSIT,,pspnet_r50,0.59716787254834
gen_TSIT,mapillaryvistas,pspnet_r50_ratio0p50,rainy,29.074490947160598,37.45337773355338,83.15283993640577,73.38232121059384,166,gen,gen_TSIT,,pspnet_r50,-0.7349213101171905
gen_TSIT,mapillaryvistas,pspnet_r50_ratio0p50,snowy,25.8338492015805,33.596751468019086,83.10822380913628,73.54713199442676,153,gen,gen_TSIT,,pspnet_r50,0.3819547788628057
gen_TSIT,mapillaryvistas,segformer_mit-b5_ratio0p50,clear_day,41.236484504372456,50.70511521421626,90.61571264296529,84.2148864741719,3226,gen,gen_TSIT,,segformer_mit-b5,0.8203954393056705
gen_TSIT,mapillaryvistas,segformer_mit-b5_ratio0p50,cloudy,38.373998923525704,48.316020769142725,91.8220171561608,86.3356257902278,1248,gen,gen_TSIT,,segformer_mit-b5,0.1519090451475904
gen_TSIT,mapillaryvistas,segformer_mit-b5_ratio0p50,dawn_dusk,43.743057260077364,52.55080095377759,90.37419954935709,83.89490734750513,48,gen,gen_TSIT,,segformer_mit-b5,0.7280365947212601
gen_TSIT,mapillaryvistas,segformer_mit-b5_ratio0p50,foggy,37.107981898298874,44.69835949031653,89.75093982837818,82.77943444146344,27,gen,gen_TSIT,,segformer_mit-b5,0.43005757078628193
gen_TSIT,mapillaryvistas,segformer_mit-b5_ratio0p50,night,34.53005235700503,43.56519440991508,87.52973109115788,79.80294831970036,81,gen,gen_TSIT,,segformer_mit-b5,-0.462466432160042
gen_TSIT,mapillaryvistas,segformer_mit-b5_ratio0p50,rainy,36.72371161318529,46.67543870111616,87.83459261239294,80.04115347465144,166,gen,gen_TSIT,,segformer_mit-b5,0.8512813246989666
gen_TSIT,mapillaryvistas,segformer_mit-b5_ratio0p50,snowy,36.34026325525825,45.03796264437971,86.45974950852737,77.83335180994425,153,gen,gen_TSIT,,segformer_mit-b5,0.6001362355154001
gen_TSIT,outside15k,deeplabv3plus_r50_ratio0p50,clear_day,30.930482151932146,39.370151103539094,75.54206718613214,64.41705743019813,1767,gen,gen_TSIT,,deeplabv3plus_r50,1.3040913153189422
gen_TSIT,outside15k,deeplabv3plus_r50_ratio0p50,cloudy,27.40155957901066,36.80218581125584,73.71047008996723,63.36870187683492,174,gen,gen_TSIT,,deeplabv3plus_r50,2.928710678417822
gen_TSIT,outside15k,deeplabv3plus_r50_ratio0p50,dawn_dusk,11.95517371542484,21.93134395216726,43.92400799375592,32.9893481963289,66,gen,gen_TSIT,,deeplabv3plus_r50,1.2348782613262106
gen_TSIT,outside15k,deeplabv3plus_r50_ratio0p50,foggy,28.25462493021595,38.90293262241518,66.96174209182327,55.39377587164183,37,gen,gen_TSIT,,deeplabv3plus_r50,-0.9696300702907479
gen_TSIT,outside15k,deeplabv3plus_r50_ratio0p50,night,15.970845025228769,22.250363194091545,59.00203660986889,44.18293549749123,87,gen,gen_TSIT,,deeplabv3plus_r50,1.0043860527932509
gen_TSIT,outside15k,deeplabv3plus_r50_ratio0p50,rainy,22.812225900775495,31.743604638804378,53.813078006108604,39.53215660381274,192,gen,gen_TSIT,,deeplabv3plus_r50,0.19685072051753139
gen_TSIT,outside15k,deeplabv3plus_r50_ratio0p50,snowy,18.438482363698565,27.613465731214674,51.023541964017426,36.875475066960675,182,gen,gen_TSIT,,deeplabv3plus_r50,-0.4040724730880676
gen_TSIT,outside15k,pspnet_r50_ratio0p50,clear_day,36.976242394958945,47.21048822380002,78.07330318811456,67.57910721509833,1767,gen,gen_TSIT,,pspnet_r50,-1.4355517187199212
gen_TSIT,outside15k,pspnet_r50_ratio0p50,cloudy,30.59699749057231,39.59015889626787,75.221228325504,65.99026417428202,174,gen,gen_TSIT,,pspnet_r50,-0.7940406736458847
gen_TSIT,outside15k,pspnet_r50_ratio0p50,dawn_dusk,18.484611874436,30.681478554373143,53.7593783754291,42.10878194042286,66,gen,gen_TSIT,,pspnet_r50,1.0621821005110839
gen_TSIT,outside15k,pspnet_r50_ratio0p50,foggy,37.898572647530266,46.56123949089943,71.06410877124684,58.842889127986396,37,gen,gen_TSIT,,pspnet_r50,-0.40423583679655195
gen_TSIT,outside15k,pspnet_r50_ratio0p50,night,22.590375032323617,29.769615111015256,69.89321653870331,57.76454821463843,87,gen,gen_TSIT,,pspnet_r50,-0.4983747145335329
gen_TSIT,outside15k,pspnet_r50_ratio0p50,rainy,29.204272331322628,38.92374190723228,59.17127728462219,45.16786731209405,192,gen,gen_TSIT,,pspnet_r50,-3.3828639978976867
gen_TSIT,outside15k,pspnet_r50_ratio0p50,snowy,25.014069332386633,36.30035526284799,55.98134470509959,43.789524984525755,182,gen,gen_TSIT,,pspnet_r50,-0.492246079613615
gen_TSIT,outside15k,segformer_mit-b5_ratio0p50,clear_day,51.6337820540112,63.95002719348749,84.73089182518537,75.187545316098,1767,gen,gen_TSIT,,segformer_mit-b5,0.7273845639009409
gen_TSIT,outside15k,segformer_mit-b5_ratio0p50,cloudy,43.724147623371856,54.842130117769436,83.03183413099968,73.99600468374071,174,gen,gen_TSIT,,segformer_mit-b5,-1.3792409325438726
gen_TSIT,outside15k,segformer_mit-b5_ratio0p50,dawn_dusk,36.740435576647826,47.64501118066752,78.61915935169567,67.29516197541267,66,gen,gen_TSIT,,segformer_mit-b5,3.5716897567047283
gen_TSIT,outside15k,segformer_mit-b5_ratio0p50,foggy,46.10185269654774,56.78575107321295,78.43920733477619,67.1973865369345,37,gen,gen_TSIT,,segformer_mit-b5,-2.712151721554825
gen_TSIT,outside15k,segformer_mit-b5_ratio0p50,night,40.72206518718963,51.148599991360996,82.09505629265446,72.18157368038749,87,gen,gen_TSIT,,segformer_mit-b5,0.6309434539978724
gen_TSIT,outside15k,segformer_mit-b5_ratio0p50,rainy,43.27802157623889,56.13454403314425,74.60177342096964,61.70095632373636,192,gen,gen_TSIT,,segformer_mit-b5,-2.0350206013948977
gen_TSIT,outside15k,segformer_mit-b5_ratio0p50,snowy,35.699062853757304,51.14195863744734,70.63900455013736,58.99719268871441,182,gen,gen_TSIT,,segformer_mit-b5,-1.6790115493276687
gen_UniControl,bdd10k,deeplabv3plus_r50_ratio0p50,clear_day,43.50924017202087,50.706431795996956,91.11821794494601,84.40507270629605,1016,gen,gen_UniControl,,deeplabv3plus_r50,1.5108840267754928
gen_UniControl,bdd10k,deeplabv3plus_r50_ratio0p50,cloudy,47.357967841172766,53.91102636133254,93.98818296611446,89.3253211000299,230,gen,gen_UniControl,,deeplabv3plus_r50,3.5168583869859233
gen_UniControl,bdd10k,deeplabv3plus_r50_ratio0p50,dawn_dusk,37.32050308961753,44.43958602305854,91.44456534672048,85.21454863940308,94,gen,gen_UniControl,,deeplabv3plus_r50,2.6614076999004723
gen_UniControl,bdd10k,deeplabv3plus_r50_ratio0p50,foggy,61.02836417647778,70.96643609613048,96.74990135959361,94.65676023576886,4,gen,gen_UniControl,,deeplabv3plus_r50,14.413279055956117
gen_UniControl,bdd10k,deeplabv3plus_r50_ratio0p50,night,25.124447899418723,31.80680890617188,75.31849062650396,60.82909974733519,92,gen,gen_UniControl,,deeplabv3plus_r50,5.821273320879385
gen_UniControl,bdd10k,deeplabv3plus_r50_ratio0p50,rainy,41.370882199944674,49.164125712432025,88.74781260246696,80.74673524783333,200,gen,gen_UniControl,,deeplabv3plus_r50,3.6773027270948333
gen_UniControl,bdd10k,deeplabv3plus_r50_ratio0p50,snowy,46.06889463569345,53.49439315639742,90.66753200654756,83.84991043271266,221,gen,gen_UniControl,,deeplabv3plus_r50,2.1406241802956885
gen_UniControl,bdd10k,pspnet_r50_ratio0p50,clear_day,47.01926719858971,54.23119875660193,91.26706484074792,84.5021938907518,1016,gen,gen_UniControl,,pspnet_r50,2.4733179961295733
gen_UniControl,bdd10k,pspnet_r50_ratio0p50,cloudy,50.47940205421838,57.355897419475646,93.87059407938185,89.00009999320555,230,gen,gen_UniControl,,pspnet_r50,2.4547684777162075
gen_UniControl,bdd10k,pspnet_r50_ratio0p50,dawn_dusk,38.87734064798101,44.8594780652503,91.27892103323697,84.6764365302731,94,gen,gen_UniControl,,pspnet_r50,1.9904520125911276
gen_UniControl,bdd10k,pspnet_r50_ratio0p50,foggy,51.09469961978136,60.57582753642626,95.68479047133674,93.03664614556646,4,gen,gen_UniControl,,pspnet_r50,0.1713663035906734
gen_UniControl,bdd10k,pspnet_r50_ratio0p50,night,23.098259501173573,30.685997562469396,71.3884835736622,57.734355003370055,92,gen,gen_UniControl,,pspnet_r50,1.1227778153063674
gen_UniControl,bdd10k,pspnet_r50_ratio0p50,rainy,43.87932220195113,51.22743995302647,88.23544198107743,79.77680033555968,200,gen,gen_UniControl,,pspnet_r50,0.7278663722671155
gen_UniControl,bdd10k,pspnet_r50_ratio0p50,snowy,52.54572563845108,61.77313071000805,90.4780802599942,83.38425463070134,221,gen,gen_UniControl,,pspnet_r50,4.272867825716496
gen_UniControl,bdd10k,segformer_mit-b5_ratio0p50,clear_day,51.30714662972166,59.471951937905466,92.11882224811211,85.93016756984288,1016,gen,gen_UniControl,,segformer_mit-b5,0.4215161756969579
gen_UniControl,bdd10k,segformer_mit-b5_ratio0p50,cloudy,54.4706112640564,61.593412466964494,94.64550945039618,90.31957281456437,230,gen,gen_UniControl,,segformer_mit-b5,1.6886196251586796
gen_UniControl,bdd10k,segformer_mit-b5_ratio0p50,dawn_dusk,42.90252727008322,49.72604488448377,92.20190671472824,86.45124364101342,94,gen,gen_UniControl,,segformer_mit-b5,0.5009517430885779
gen_UniControl,bdd10k,segformer_mit-b5_ratio0p50,foggy,57.19779344149032,72.0638140403622,96.67530455225476,94.41895992426022,4,gen,gen_UniControl,,segformer_mit-b5,1.1777622765354891
gen_UniControl,bdd10k,segformer_mit-b5_ratio0p50,night,28.87800625246633,37.3327158502697,76.83142603863209,65.19711071296699,92,gen,gen_UniControl,,segformer_mit-b5,0.45423901468023686
gen_UniControl,bdd10k,segformer_mit-b5_ratio0p50,rainy,50.196328327554426,57.935095467421945,90.92024938212283,83.86506816547742,200,gen,gen_UniControl,,segformer_mit-b5,0.8042796467394453
gen_UniControl,bdd10k,segformer_mit-b5_ratio0p50,snowy,58.870231673920244,69.23537996705943,91.67797960305619,85.34743003350057,221,gen,gen_UniControl,,segformer_mit-b5,3.2978592623029215
gen_UniControl,idd-aw,deeplabv3plus_r50_ratio0p50,clear_day,45.0142341910585,54.51574852811871,83.54782093004546,73.21956524882086,1650,gen,gen_UniControl,,deeplabv3plus_r50,1.6279916356011626
gen_UniControl,idd-aw,deeplabv3plus_r50_ratio0p50,cloudy,33.378534266848945,43.77296440872065,86.39535235015646,78.66635189973007,416,gen,gen_UniControl,,deeplabv3plus_r50,3.346575261405526
gen_UniControl,idd-aw,deeplabv3plus_r50_ratio0p50,dawn_dusk,27.986527064339985,38.66205585648944,84.5713346906372,75.81160678940957,112,gen,gen_UniControl,,deeplabv3plus_r50,1.0976122489454738
gen_UniControl,idd-aw,deeplabv3plus_r50_ratio0p50,foggy,24.813972073997043,34.656121372287316,83.15557524840392,74.60474081243713,290,gen,gen_UniControl,,deeplabv3plus_r50,3.8003711179083375
gen_UniControl,idd-aw,deeplabv3plus_r50_ratio0p50,night,22.214908097703077,30.61019822685152,73.85278864403129,61.86517233660879,93,gen,gen_UniControl,,deeplabv3plus_r50,1.2465651293075055
gen_UniControl,idd-aw,deeplabv3plus_r50_ratio0p50,rainy,26.503598733190415,34.28646436905854,82.1161699973012,72.07165432869104,204,gen,gen_UniControl,,deeplabv3plus_r50,3.609170472729918
gen_UniControl,idd-aw,deeplabv3plus_r50_ratio0p50,snowy,23.130704467510213,32.002250898269594,74.78262717802325,61.27023673430762,163,gen,gen_UniControl,,deeplabv3plus_r50,3.300326780048625
gen_UniControl,idd-aw,pspnet_r50_ratio0p50,clear_day,41.7410310787043,51.91798150937937,82.00481880133101,71.20720138801539,1650,gen,gen_UniControl,,pspnet_r50,-0.6082723352551582
gen_UniControl,idd-aw,pspnet_r50_ratio0p50,cloudy,29.645931521787798,41.45946919966614,84.62691300409784,77.06201301223375,416,gen,gen_UniControl,,pspnet_r50,-0.6822999326201007
gen_UniControl,idd-aw,pspnet_r50_ratio0p50,dawn_dusk,25.954818224895714,39.034507316523516,80.11797393955365,70.39650467745223,112,gen,gen_UniControl,,pspnet_r50,-1.084614345541631
gen_UniControl,idd-aw,pspnet_r50_ratio0p50,foggy,20.97242206687226,32.87759960526867,80.17973245513438,72.01196894670343,290,gen,gen_UniControl,,pspnet_r50,-2.1648861702848308
gen_UniControl,idd-aw,pspnet_r50_ratio0p50,night,17.273729993451674,30.155086968584804,60.08129310729884,46.48681090972075,93,gen,gen_UniControl,,pspnet_r50,-3.1112568453388647
gen_UniControl,idd-aw,pspnet_r50_ratio0p50,rainy,24.21584342112598,33.180269834951545,78.72309703660602,68.15694012641053,204,gen,gen_UniControl,,pspnet_r50,0.3533578580591872
gen_UniControl,idd-aw,pspnet_r50_ratio0p50,snowy,21.767123519510196,31.385970846734274,73.58888987826298,59.53280508587262,163,gen,gen_UniControl,,pspnet_r50,0.6371743876790532
gen_UniControl,idd-aw,segformer_mit-b5_ratio0p50,clear_day,46.871247369864975,56.81894155776684,84.51012781104056,74.56403429996318,1650,gen,gen_UniControl,,segformer_mit-b5,0.8281168911086638
gen_UniControl,idd-aw,segformer_mit-b5_ratio0p50,cloudy,39.67891945072966,49.77350181376162,91.57760448231251,85.91452972477371,416,gen,gen_UniControl,,segformer_mit-b5,1.4827366074530133
gen_UniControl,idd-aw,segformer_mit-b5_ratio0p50,dawn_dusk,39.77429229776854,48.85364435661671,89.93537644958364,82.92978458911742,112,gen,gen_UniControl,,segformer_mit-b5,0.6151025621849797
gen_UniControl,idd-aw,segformer_mit-b5_ratio0p50,foggy,36.07314471003154,46.06357102074302,92.40584939772354,87.1546399215109,290,gen,gen_UniControl,,segformer_mit-b5,1.20267725580414
gen_UniControl,idd-aw,segformer_mit-b5_ratio0p50,night,35.864859811054096,45.69734434756975,86.02933810294327,76.9568503952952,93,gen,gen_UniControl,,segformer_mit-b5,1.5205950250356324
gen_UniControl,idd-aw,segformer_mit-b5_ratio0p50,rainy,33.09987552646791,44.7636802007793,83.96902229863446,74.57193967908898,204,gen,gen_UniControl,,segformer_mit-b5,2.8838390299547854
gen_UniControl,idd-aw,segformer_mit-b5_ratio0p50,snowy,30.087039130928382,45.18581399359125,78.21087489610879,65.51315069936163,163,gen,gen_UniControl,,segformer_mit-b5,1.4374372139768354
gen_UniControl,mapillaryvistas,deeplabv3plus_r50_ratio0p50,clear_day,31.90678823445474,39.353659725127315,88.80786801153137,81.7180490739413,3226,gen,gen_UniControl,,deeplabv3plus_r50,-0.35147981488625035
gen_UniControl,mapillaryvistas,deeplabv3plus_r50_ratio0p50,cloudy,32.24251751339085,40.91886017570517,90.75208994058463,84.82214091197629,1248,gen,gen_UniControl,,deeplabv3plus_r50,-1.087671858223068
gen_UniControl,mapillaryvistas,deeplabv3plus_r50_ratio0p50,dawn_dusk,33.8166798611705,41.281164184833415,88.16884358723959,80.55771148678899,48,gen,gen_UniControl,,deeplabv3plus_r50,-0.48775220713729794
gen_UniControl,mapillaryvistas,deeplabv3plus_r50_ratio0p50,foggy,31.66171889108476,40.822042024923526,86.49803444191262,79.25224025901113,27,gen,gen_UniControl,,deeplabv3plus_r50,-1.484385543525093
